from_external_ref,from_type,to_external_ref,to_type,edge_type,verified,weight_base
KR:COMPANY:SAMSUNG_ELECTRONICS,org,KR:COMPANY:LG_INNOTEK,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_DISPLAY,org,KR:COMPANY:SAMSUNG_ELECTRONICS,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_ELECTRONICS,org,KR:COMPANY:SAMSUNG_DISPLAY,org,same_industry,false,0.12
KR-COMP-SAMSUNG-ELECTRONICS,org,KR-COMP-SK-HYNIX,org,same_industry,false,0.12
KR-COMP-SK-HYNIX,org,KR-COMP-SAMSUNG-ELECTRONICS,org,same_industry,false,0.12
KR-COMP-SAMSUNG-ELECTRONICS,org,KR:COMPANY:SK_HYNIX,org,same_industry,false,0.12
KR:COMPANY:SK_HYNIX,org,KR-COMP-SAMSUNG-ELECTRONICS,org,same_industry,false,0.12
KR-COMP-SK-HYNIX,org,KR:COMPANY:SK_HYNIX,org,same_industry,false,0.12
KR:COMPANY:SK_HYNIX,org,KR-COMP-SK-HYNIX,org,same_industry,false,0.12
KR:COMPANY:LG_ENERGY_SOLUTION,org,KR:COMPANY:SAMSUNG_SDI,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_SDI,org,KR:COMPANY:LG_ENERGY_SOLUTION,org,same_industry,false,0.12
KR-COMP-HYUNDAI-MOTOR,org,KR-COMP-KIA,org,same_industry,false,0.12
KR-COMP-KIA,org,KR-COMP-HYUNDAI-MOTOR,org,same_industry,false,0.12
KR-COMP-HYUNDAI-MOTOR,org,KR:COMPANY:HYUNDAI_MOTOR,org,same_industry,false,0.12
KR:COMPANY:HYUNDAI_MOTOR,org,KR-COMP-HYUNDAI-MOTOR,org,same_industry,false,0.12
KR-COMP-HYUNDAI-MOTOR,org,KR:COMPANY:KAKAO_MOBILITY,org,same_industry,false,0.12
KR:COMPANY:KAKAO_MOBILITY,org,KR-COMP-HYUNDAI-MOTOR,org,same_industry,false,0.12
KR-COMP-HYUNDAI-MOTOR,org,KR:COMPANY:KIA,org,same_industry,false,0.12
KR:COMPANY:KIA,org,KR-COMP-HYUNDAI-MOTOR,org,same_industry,false,0.12
KR-COMP-KIA,org,KR:COMPANY:HYUNDAI_MOTOR,org,same_industry,false,0.12
KR:COMPANY:HYUNDAI_MOTOR,org,KR-COMP-KIA,org,same_industry,false,0.12
KR-COMP-KIA,org,KR:COMPANY:KAKAO_MOBILITY,org,same_industry,false,0.12
KR:COMPANY:KAKAO_MOBILITY,org,KR-COMP-KIA,org,same_industry,false,0.12
KR-COMP-KIA,org,KR:COMPANY:KIA,org,same_industry,false,0.12
KR:COMPANY:KIA,org,KR-COMP-KIA,org,same_industry,false,0.12
KR:COMPANY:HYUNDAI_MOTOR,org,KR:COMPANY:KAKAO_MOBILITY,org,same_industry,false,0.12
KR:COMPANY:KAKAO_MOBILITY,org,KR:COMPANY:HYUNDAI_MOTOR,org,same_industry,false,0.12
KR:COMPANY:HYUNDAI_MOTOR,org,KR:COMPANY:KIA,org,same_industry,false,0.12
KR:COMPANY:KIA,org,KR:COMPANY:HYUNDAI_MOTOR,org,same_industry,false,0.12
KR:COMPANY:KAKAO_MOBILITY,org,KR:COMPANY:KIA,org,same_industry,false,0.12
KR:COMPANY:KIA,org,KR:COMPANY:KAKAO_MOBILITY,org,same_industry,false,0.12
KR:COMPANY:KAKAO,org,KR:COMPANY:NAVER,org,same_industry,false,0.12
KR:COMPANY:NAVER,org,KR:COMPANY:KAKAO,org,same_industry,false,0.12
KR:COMPANY:KAKAO,org,KR:COMPANY:NHN,org,same_industry,false,0.12
KR:COMPANY:NHN,org,KR:COMPANY:KAKAO,org,same_industry,false,0.12
KR:COMPANY:NAVER,org,KR:COMPANY:NHN,org,same_industry,false,0.12
KR:COMPANY:NHN,org,KR:COMPANY:NAVER,org,same_industry,false,0.12
KR:COMPANY:LG_CHEM,org,KR:COMPANY:LOTTE_CHEMICAL,org,same_industry,false,0.12
KR:COMPANY:LOTTE_CHEMICAL,org,KR:COMPANY:LG_CHEM,org,same_industry,false,0.12
KR:COMPANY:LG_CHEM,org,KR:COMPANY:SKC,org,same_industry,false,0.12
KR:COMPANY:SKC,org,KR:COMPANY:LG_CHEM,org,same_industry,false,0.12
KR:COMPANY:LOTTE_CHEMICAL,org,KR:COMPANY:SKC,org,same_industry,false,0.12
KR:COMPANY:SKC,org,KR:COMPANY:LOTTE_CHEMICAL,org,same_industry,false,0.12
KR:COMPANY:HYUNDAI_STEEL,org,KR:COMPANY:POSCO_HOLDINGS,org,same_industry,false,0.12
KR:COMPANY:POSCO_HOLDINGS,org,KR:COMPANY:HYUNDAI_STEEL,org,same_industry,false,0.12
KR:COMPANY:CELLTRION,org,KR:COMPANY:GREEN_CROSS,org,same_industry,false,0.12
KR:COMPANY:GREEN_CROSS,org,KR:COMPANY:CELLTRION,org,same_industry,false,0.12
KR:COMPANY:CELLTRION,org,KR:COMPANY:SAMSUNG_BIOLOGICS,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_BIOLOGICS,org,KR:COMPANY:CELLTRION,org,same_industry,false,0.12
KR:COMPANY:CELLTRION,org,KR:COMPANY:SK_BIOPHARMACEUTICALS,org,same_industry,false,0.12
KR:COMPANY:SK_BIOPHARMACEUTICALS,org,KR:COMPANY:CELLTRION,org,same_industry,false,0.12
KR:COMPANY:CELLTRION,org,KR:COMPANY:YUHAN,org,same_industry,false,0.12
KR:COMPANY:YUHAN,org,KR:COMPANY:CELLTRION,org,same_industry,false,0.12
KR:COMPANY:GREEN_CROSS,org,KR:COMPANY:SAMSUNG_BIOLOGICS,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_BIOLOGICS,org,KR:COMPANY:GREEN_CROSS,org,same_industry,false,0.12
KR:COMPANY:GREEN_CROSS,org,KR:COMPANY:SK_BIOPHARMACEUTICALS,org,same_industry,false,0.12
KR:COMPANY:SK_BIOPHARMACEUTICALS,org,KR:COMPANY:GREEN_CROSS,org,same_industry,false,0.12
KR:COMPANY:GREEN_CROSS,org,KR:COMPANY:YUHAN,org,same_industry,false,0.12
KR:COMPANY:YUHAN,org,KR:COMPANY:GREEN_CROSS,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_BIOLOGICS,org,KR:COMPANY:SK_BIOPHARMACEUTICALS,org,same_industry,false,0.12
KR:COMPANY:SK_BIOPHARMACEUTICALS,org,KR:COMPANY:SAMSUNG_BIOLOGICS,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_BIOLOGICS,org,KR:COMPANY:YUHAN,org,same_industry,false,0.12
KR:COMPANY:YUHAN,org,KR:COMPANY:SAMSUNG_BIOLOGICS,org,same_industry,false,0.12
KR:COMPANY:SK_BIOPHARMACEUTICALS,org,KR:COMPANY:YUHAN,org,same_industry,false,0.12
KR:COMPANY:YUHAN,org,KR:COMPANY:SK_BIOPHARMACEUTICALS,org,same_industry,false,0.12
KR:COMPANY:HYUNDAI_EC,org,KR:COMPANY:SAMSUNG_CT,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_CT,org,KR:COMPANY:HYUNDAI_EC,org,same_industry,false,0.12
KR-COMP-KB-FINANCIAL,org,KR-COMP-NH-INVESTMENT,org,same_industry,false,0.12
KR-COMP-NH-INVESTMENT,org,KR-COMP-KB-FINANCIAL,org,same_industry,false,0.12
KR-COMP-KB-FINANCIAL,org,KR-COMP-SHINHAN-FINANCIAL,org,same_industry,false,0.12
KR-COMP-SHINHAN-FINANCIAL,org,KR-COMP-KB-FINANCIAL,org,same_industry,false,0.12
KR-COMP-KB-FINANCIAL,org,KR:COMPANY:DB_INSURANCE,org,same_industry,false,0.12
KR:COMPANY:DB_INSURANCE,org,KR-COMP-KB-FINANCIAL,org,same_industry,false,0.12
KR-COMP-KB-FINANCIAL,org,KR:COMPANY:HANA_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:HANA_FINANCIAL,org,KR-COMP-KB-FINANCIAL,org,same_industry,false,0.12
KR-COMP-KB-FINANCIAL,org,KR:COMPANY:IBK,org,same_industry,false,0.12
KR:COMPANY:IBK,org,KR-COMP-KB-FINANCIAL,org,same_industry,false,0.12
KR-COMP-KB-FINANCIAL,org,KR:COMPANY:KAKAOBANK,org,same_industry,false,0.12
KR:COMPANY:KAKAOBANK,org,KR-COMP-KB-FINANCIAL,org,same_industry,false,0.12
KR-COMP-KB-FINANCIAL,org,KR:COMPANY:KB_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:KB_FINANCIAL,org,KR-COMP-KB-FINANCIAL,org,same_industry,false,0.12
KR-COMP-KB-FINANCIAL,org,KR:COMPANY:KDB,org,same_industry,false,0.12
KR:COMPANY:KDB,org,KR-COMP-KB-FINANCIAL,org,same_industry,false,0.12
KR-COMP-KB-FINANCIAL,org,KR:COMPANY:KOREA_INVESTMENT,org,same_industry,false,0.12
KR:COMPANY:KOREA_INVESTMENT,org,KR-COMP-KB-FINANCIAL,org,same_industry,false,0.12
KR-COMP-KB-FINANCIAL,org,KR:COMPANY:MERITZ_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:MERITZ_FINANCIAL,org,KR-COMP-KB-FINANCIAL,org,same_industry,false,0.12
KR-COMP-NH-INVESTMENT,org,KR-COMP-SHINHAN-FINANCIAL,org,same_industry,false,0.12
KR-COMP-SHINHAN-FINANCIAL,org,KR-COMP-NH-INVESTMENT,org,same_industry,false,0.12
KR-COMP-NH-INVESTMENT,org,KR:COMPANY:DB_INSURANCE,org,same_industry,false,0.12
KR:COMPANY:DB_INSURANCE,org,KR-COMP-NH-INVESTMENT,org,same_industry,false,0.12
KR-COMP-NH-INVESTMENT,org,KR:COMPANY:HANA_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:HANA_FINANCIAL,org,KR-COMP-NH-INVESTMENT,org,same_industry,false,0.12
KR-COMP-NH-INVESTMENT,org,KR:COMPANY:IBK,org,same_industry,false,0.12
KR:COMPANY:IBK,org,KR-COMP-NH-INVESTMENT,org,same_industry,false,0.12
KR-COMP-NH-INVESTMENT,org,KR:COMPANY:KAKAOBANK,org,same_industry,false,0.12
KR:COMPANY:KAKAOBANK,org,KR-COMP-NH-INVESTMENT,org,same_industry,false,0.12
KR-COMP-NH-INVESTMENT,org,KR:COMPANY:KB_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:KB_FINANCIAL,org,KR-COMP-NH-INVESTMENT,org,same_industry,false,0.12
KR-COMP-NH-INVESTMENT,org,KR:COMPANY:KDB,org,same_industry,false,0.12
KR:COMPANY:KDB,org,KR-COMP-NH-INVESTMENT,org,same_industry,false,0.12
KR-COMP-NH-INVESTMENT,org,KR:COMPANY:KOREA_INVESTMENT,org,same_industry,false,0.12
KR:COMPANY:KOREA_INVESTMENT,org,KR-COMP-NH-INVESTMENT,org,same_industry,false,0.12
KR-COMP-NH-INVESTMENT,org,KR:COMPANY:MERITZ_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:MERITZ_FINANCIAL,org,KR-COMP-NH-INVESTMENT,org,same_industry,false,0.12
KR-COMP-NH-INVESTMENT,org,KR:COMPANY:MIRAE_ASSET,org,same_industry,false,0.12
KR:COMPANY:MIRAE_ASSET,org,KR-COMP-NH-INVESTMENT,org,same_industry,false,0.12
KR-COMP-SHINHAN-FINANCIAL,org,KR:COMPANY:DB_INSURANCE,org,same_industry,false,0.12
KR:COMPANY:DB_INSURANCE,org,KR-COMP-SHINHAN-FINANCIAL,org,same_industry,false,0.12
KR-COMP-SHINHAN-FINANCIAL,org,KR:COMPANY:HANA_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:HANA_FINANCIAL,org,KR-COMP-SHINHAN-FINANCIAL,org,same_industry,false,0.12
KR-COMP-SHINHAN-FINANCIAL,org,KR:COMPANY:IBK,org,same_industry,false,0.12
KR:COMPANY:IBK,org,KR-COMP-SHINHAN-FINANCIAL,org,same_industry,false,0.12
KR-COMP-SHINHAN-FINANCIAL,org,KR:COMPANY:KAKAOBANK,org,same_industry,false,0.12
KR:COMPANY:KAKAOBANK,org,KR-COMP-SHINHAN-FINANCIAL,org,same_industry,false,0.12
KR-COMP-SHINHAN-FINANCIAL,org,KR:COMPANY:KB_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:KB_FINANCIAL,org,KR-COMP-SHINHAN-FINANCIAL,org,same_industry,false,0.12
KR-COMP-SHINHAN-FINANCIAL,org,KR:COMPANY:KDB,org,same_industry,false,0.12
KR:COMPANY:KDB,org,KR-COMP-SHINHAN-FINANCIAL,org,same_industry,false,0.12
KR-COMP-SHINHAN-FINANCIAL,org,KR:COMPANY:KOREA_INVESTMENT,org,same_industry,false,0.12
KR:COMPANY:KOREA_INVESTMENT,org,KR-COMP-SHINHAN-FINANCIAL,org,same_industry,false,0.12
KR-COMP-SHINHAN-FINANCIAL,org,KR:COMPANY:MERITZ_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:MERITZ_FINANCIAL,org,KR-COMP-SHINHAN-FINANCIAL,org,same_industry,false,0.12
KR-COMP-SHINHAN-FINANCIAL,org,KR:COMPANY:MIRAE_ASSET,org,same_industry,false,0.12
KR:COMPANY:MIRAE_ASSET,org,KR-COMP-SHINHAN-FINANCIAL,org,same_industry,false,0.12
KR-COMP-SHINHAN-FINANCIAL,org,KR:COMPANY:NH_INVESTMENT_SECURITIES,org,same_industry,false,0.12
KR:COMPANY:NH_INVESTMENT_SECURITIES,org,KR-COMP-SHINHAN-FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:DB_INSURANCE,org,KR:COMPANY:HANA_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:HANA_FINANCIAL,org,KR:COMPANY:DB_INSURANCE,org,same_industry,false,0.12
KR:COMPANY:DB_INSURANCE,org,KR:COMPANY:IBK,org,same_industry,false,0.12
KR:COMPANY:IBK,org,KR:COMPANY:DB_INSURANCE,org,same_industry,false,0.12
KR:COMPANY:DB_INSURANCE,org,KR:COMPANY:KAKAOBANK,org,same_industry,false,0.12
KR:COMPANY:KAKAOBANK,org,KR:COMPANY:DB_INSURANCE,org,same_industry,false,0.12
KR:COMPANY:DB_INSURANCE,org,KR:COMPANY:KB_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:KB_FINANCIAL,org,KR:COMPANY:DB_INSURANCE,org,same_industry,false,0.12
KR:COMPANY:DB_INSURANCE,org,KR:COMPANY:KDB,org,same_industry,false,0.12
KR:COMPANY:KDB,org,KR:COMPANY:DB_INSURANCE,org,same_industry,false,0.12
KR:COMPANY:DB_INSURANCE,org,KR:COMPANY:KOREA_INVESTMENT,org,same_industry,false,0.12
KR:COMPANY:KOREA_INVESTMENT,org,KR:COMPANY:DB_INSURANCE,org,same_industry,false,0.12
KR:COMPANY:DB_INSURANCE,org,KR:COMPANY:MERITZ_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:MERITZ_FINANCIAL,org,KR:COMPANY:DB_INSURANCE,org,same_industry,false,0.12
KR:COMPANY:DB_INSURANCE,org,KR:COMPANY:MIRAE_ASSET,org,same_industry,false,0.12
KR:COMPANY:MIRAE_ASSET,org,KR:COMPANY:DB_INSURANCE,org,same_industry,false,0.12
KR:COMPANY:DB_INSURANCE,org,KR:COMPANY:NH_INVESTMENT_SECURITIES,org,same_industry,false,0.12
KR:COMPANY:NH_INVESTMENT_SECURITIES,org,KR:COMPANY:DB_INSURANCE,org,same_industry,false,0.12
KR:COMPANY:DB_INSURANCE,org,KR:COMPANY:SAMSUNG_FIRE,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_FIRE,org,KR:COMPANY:DB_INSURANCE,org,same_industry,false,0.12
KR:COMPANY:HANA_FINANCIAL,org,KR:COMPANY:IBK,org,same_industry,false,0.12
KR:COMPANY:IBK,org,KR:COMPANY:HANA_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:HANA_FINANCIAL,org,KR:COMPANY:KAKAOBANK,org,same_industry,false,0.12
KR:COMPANY:KAKAOBANK,org,KR:COMPANY:HANA_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:HANA_FINANCIAL,org,KR:COMPANY:KB_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:KB_FINANCIAL,org,KR:COMPANY:HANA_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:HANA_FINANCIAL,org,KR:COMPANY:KDB,org,same_industry,false,0.12
KR:COMPANY:KDB,org,KR:COMPANY:HANA_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:HANA_FINANCIAL,org,KR:COMPANY:KOREA_INVESTMENT,org,same_industry,false,0.12
KR:COMPANY:KOREA_INVESTMENT,org,KR:COMPANY:HANA_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:HANA_FINANCIAL,org,KR:COMPANY:MERITZ_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:MERITZ_FINANCIAL,org,KR:COMPANY:HANA_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:HANA_FINANCIAL,org,KR:COMPANY:MIRAE_ASSET,org,same_industry,false,0.12
KR:COMPANY:MIRAE_ASSET,org,KR:COMPANY:HANA_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:HANA_FINANCIAL,org,KR:COMPANY:NH_INVESTMENT_SECURITIES,org,same_industry,false,0.12
KR:COMPANY:NH_INVESTMENT_SECURITIES,org,KR:COMPANY:HANA_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:HANA_FINANCIAL,org,KR:COMPANY:SAMSUNG_FIRE,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_FIRE,org,KR:COMPANY:HANA_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:HANA_FINANCIAL,org,KR:COMPANY:SAMSUNG_LIFE,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_LIFE,org,KR:COMPANY:HANA_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:IBK,org,KR:COMPANY:KAKAOBANK,org,same_industry,false,0.12
KR:COMPANY:KAKAOBANK,org,KR:COMPANY:IBK,org,same_industry,false,0.12
KR:COMPANY:IBK,org,KR:COMPANY:KB_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:KB_FINANCIAL,org,KR:COMPANY:IBK,org,same_industry,false,0.12
KR:COMPANY:IBK,org,KR:COMPANY:KDB,org,same_industry,false,0.12
KR:COMPANY:KDB,org,KR:COMPANY:IBK,org,same_industry,false,0.12
KR:COMPANY:IBK,org,KR:COMPANY:KOREA_INVESTMENT,org,same_industry,false,0.12
KR:COMPANY:KOREA_INVESTMENT,org,KR:COMPANY:IBK,org,same_industry,false,0.12
KR:COMPANY:IBK,org,KR:COMPANY:MERITZ_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:MERITZ_FINANCIAL,org,KR:COMPANY:IBK,org,same_industry,false,0.12
KR:COMPANY:IBK,org,KR:COMPANY:MIRAE_ASSET,org,same_industry,false,0.12
KR:COMPANY:MIRAE_ASSET,org,KR:COMPANY:IBK,org,same_industry,false,0.12
KR:COMPANY:IBK,org,KR:COMPANY:NH_INVESTMENT_SECURITIES,org,same_industry,false,0.12
KR:COMPANY:NH_INVESTMENT_SECURITIES,org,KR:COMPANY:IBK,org,same_industry,false,0.12
KR:COMPANY:IBK,org,KR:COMPANY:SAMSUNG_FIRE,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_FIRE,org,KR:COMPANY:IBK,org,same_industry,false,0.12
KR:COMPANY:IBK,org,KR:COMPANY:SAMSUNG_LIFE,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_LIFE,org,KR:COMPANY:IBK,org,same_industry,false,0.12
KR:COMPANY:IBK,org,KR:COMPANY:SAMSUNG_SECURITIES,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_SECURITIES,org,KR:COMPANY:IBK,org,same_industry,false,0.12
KR:COMPANY:KAKAOBANK,org,KR:COMPANY:KB_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:KB_FINANCIAL,org,KR:COMPANY:KAKAOBANK,org,same_industry,false,0.12
KR:COMPANY:KAKAOBANK,org,KR:COMPANY:KDB,org,same_industry,false,0.12
KR:COMPANY:KDB,org,KR:COMPANY:KAKAOBANK,org,same_industry,false,0.12
KR:COMPANY:KAKAOBANK,org,KR:COMPANY:KOREA_INVESTMENT,org,same_industry,false,0.12
KR:COMPANY:KOREA_INVESTMENT,org,KR:COMPANY:KAKAOBANK,org,same_industry,false,0.12
KR:COMPANY:KAKAOBANK,org,KR:COMPANY:MERITZ_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:MERITZ_FINANCIAL,org,KR:COMPANY:KAKAOBANK,org,same_industry,false,0.12
KR:COMPANY:KAKAOBANK,org,KR:COMPANY:MIRAE_ASSET,org,same_industry,false,0.12
KR:COMPANY:MIRAE_ASSET,org,KR:COMPANY:KAKAOBANK,org,same_industry,false,0.12
KR:COMPANY:KAKAOBANK,org,KR:COMPANY:NH_INVESTMENT_SECURITIES,org,same_industry,false,0.12
KR:COMPANY:NH_INVESTMENT_SECURITIES,org,KR:COMPANY:KAKAOBANK,org,same_industry,false,0.12
KR:COMPANY:KAKAOBANK,org,KR:COMPANY:SAMSUNG_FIRE,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_FIRE,org,KR:COMPANY:KAKAOBANK,org,same_industry,false,0.12
KR:COMPANY:KAKAOBANK,org,KR:COMPANY:SAMSUNG_LIFE,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_LIFE,org,KR:COMPANY:KAKAOBANK,org,same_industry,false,0.12
KR:COMPANY:KAKAOBANK,org,KR:COMPANY:SAMSUNG_SECURITIES,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_SECURITIES,org,KR:COMPANY:KAKAOBANK,org,same_industry,false,0.12
KR:COMPANY:KAKAOBANK,org,KR:COMPANY:SHINHAN_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:SHINHAN_FINANCIAL,org,KR:COMPANY:KAKAOBANK,org,same_industry,false,0.12
KR:COMPANY:KB_FINANCIAL,org,KR:COMPANY:KDB,org,same_industry,false,0.12
KR:COMPANY:KDB,org,KR:COMPANY:KB_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:KB_FINANCIAL,org,KR:COMPANY:KOREA_INVESTMENT,org,same_industry,false,0.12
KR:COMPANY:KOREA_INVESTMENT,org,KR:COMPANY:KB_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:KB_FINANCIAL,org,KR:COMPANY:MERITZ_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:MERITZ_FINANCIAL,org,KR:COMPANY:KB_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:KB_FINANCIAL,org,KR:COMPANY:MIRAE_ASSET,org,same_industry,false,0.12
KR:COMPANY:MIRAE_ASSET,org,KR:COMPANY:KB_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:KB_FINANCIAL,org,KR:COMPANY:NH_INVESTMENT_SECURITIES,org,same_industry,false,0.12
KR:COMPANY:NH_INVESTMENT_SECURITIES,org,KR:COMPANY:KB_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:KB_FINANCIAL,org,KR:COMPANY:SAMSUNG_FIRE,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_FIRE,org,KR:COMPANY:KB_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:KB_FINANCIAL,org,KR:COMPANY:SAMSUNG_LIFE,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_LIFE,org,KR:COMPANY:KB_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:KB_FINANCIAL,org,KR:COMPANY:SAMSUNG_SECURITIES,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_SECURITIES,org,KR:COMPANY:KB_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:KB_FINANCIAL,org,KR:COMPANY:SHINHAN_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:SHINHAN_FINANCIAL,org,KR:COMPANY:KB_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:KB_FINANCIAL,org,KR:COMPANY:WOORI_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:WOORI_FINANCIAL,org,KR:COMPANY:KB_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:KDB,org,KR:COMPANY:KOREA_INVESTMENT,org,same_industry,false,0.12
KR:COMPANY:KOREA_INVESTMENT,org,KR:COMPANY:KDB,org,same_industry,false,0.12
KR:COMPANY:KDB,org,KR:COMPANY:MERITZ_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:MERITZ_FINANCIAL,org,KR:COMPANY:KDB,org,same_industry,false,0.12
KR:COMPANY:KDB,org,KR:COMPANY:MIRAE_ASSET,org,same_industry,false,0.12
KR:COMPANY:MIRAE_ASSET,org,KR:COMPANY:KDB,org,same_industry,false,0.12
KR:COMPANY:KDB,org,KR:COMPANY:NH_INVESTMENT_SECURITIES,org,same_industry,false,0.12
KR:COMPANY:NH_INVESTMENT_SECURITIES,org,KR:COMPANY:KDB,org,same_industry,false,0.12
KR:COMPANY:KDB,org,KR:COMPANY:SAMSUNG_FIRE,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_FIRE,org,KR:COMPANY:KDB,org,same_industry,false,0.12
KR:COMPANY:KDB,org,KR:COMPANY:SAMSUNG_LIFE,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_LIFE,org,KR:COMPANY:KDB,org,same_industry,false,0.12
KR:COMPANY:KDB,org,KR:COMPANY:SAMSUNG_SECURITIES,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_SECURITIES,org,KR:COMPANY:KDB,org,same_industry,false,0.12
KR:COMPANY:KDB,org,KR:COMPANY:SHINHAN_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:SHINHAN_FINANCIAL,org,KR:COMPANY:KDB,org,same_industry,false,0.12
KR:COMPANY:KDB,org,KR:COMPANY:WOORI_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:WOORI_FINANCIAL,org,KR:COMPANY:KDB,org,same_industry,false,0.12
KR:COMPANY:KOREA_INVESTMENT,org,KR:COMPANY:MERITZ_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:MERITZ_FINANCIAL,org,KR:COMPANY:KOREA_INVESTMENT,org,same_industry,false,0.12
KR:COMPANY:KOREA_INVESTMENT,org,KR:COMPANY:MIRAE_ASSET,org,same_industry,false,0.12
KR:COMPANY:MIRAE_ASSET,org,KR:COMPANY:KOREA_INVESTMENT,org,same_industry,false,0.12
KR:COMPANY:KOREA_INVESTMENT,org,KR:COMPANY:NH_INVESTMENT_SECURITIES,org,same_industry,false,0.12
KR:COMPANY:NH_INVESTMENT_SECURITIES,org,KR:COMPANY:KOREA_INVESTMENT,org,same_industry,false,0.12
KR:COMPANY:KOREA_INVESTMENT,org,KR:COMPANY:SAMSUNG_FIRE,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_FIRE,org,KR:COMPANY:KOREA_INVESTMENT,org,same_industry,false,0.12
KR:COMPANY:KOREA_INVESTMENT,org,KR:COMPANY:SAMSUNG_LIFE,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_LIFE,org,KR:COMPANY:KOREA_INVESTMENT,org,same_industry,false,0.12
KR:COMPANY:KOREA_INVESTMENT,org,KR:COMPANY:SAMSUNG_SECURITIES,org,same_industry,false,0.12
KR:COMPANY:SAMSUNG_SECURITIES,org,KR:COMPANY:KOREA_INVESTMENT,org,same_industry,false,0.12
KR:COMPANY:KOREA_INVESTMENT,org,KR:COMPANY:SHINHAN_FINANCIAL,org,same_industry,false,0.12
KR:COMPANY:SHINHAN_FINANCIAL,org,KR:COMPANY:KOREA_INVESTMENT,org,same_industry,false,0.12
